code,name,url,type,manager,company
3629,004083,国联安鑫隆混合A,http://fund.eastmoney.com/004083.html,混合型,薛琳,国联安基金
3630,004084,国联安鑫隆混合C,http://fund.eastmoney.com/004084.html,混合型,薛琳,国联安基金
3637,004091,博时沪港深价值优选A,http://fund.eastmoney.com/004091.html,混合型,张溪冈,博时基金
3638,004092,博时沪港深价值优选C,http://fund.eastmoney.com/004092.html,混合型,王俊,博时基金
3640,004094,招商丰诚灵活混合A,http://fund.eastmoney.com/004094.html,混合型,康晶,招商基金
3641,004095,招商丰诚灵活混合C,http://fund.eastmoney.com/004095.html,混合型,康晶,招商基金
3642,004096,鹏华兴康定期开放混合,http://fund.eastmoney.com/004096.html,混合型,李君,鹏华基金
3645,004099,前海开源沪港深景气行业精选混合,http://fund.eastmoney.com/004099.html,混合型,柯海东,前海开源基金
3646,004100,鹏华安益增强混合,http://fund.eastmoney.com/004100.html,混合型,王宗合,鹏华基金
3647,004101,国泰民安增益定开混合,http://fund.eastmoney.com/004101.html,混合型,吴晨,国泰基金
3656,004110,信诚至盛A,http://fund.eastmoney.com/004110.html,混合型,杨旭,信诚基金
3657,004111,信诚至盛C,http://fund.eastmoney.com/004111.html,混合型,杨旭,信诚基金
3658,004112,创金合信国企活力混合,http://fund.eastmoney.com/004112.html,混合型,陈玉辉,创金合信基金
3659,004113,华泰柏瑞泰利混合A,http://fund.eastmoney.com/004113.html,混合型,杨景涵,华泰柏瑞基金
3660,004114,华泰柏瑞泰利混合C,http://fund.eastmoney.com/004114.html,混合型,杨景涵,华泰柏瑞基金
3661,004115,嘉实新添程混合,http://fund.eastmoney.com/004115.html,混合型,曲扬,嘉实基金
3662,004116,嘉实新添瑞混合,http://fund.eastmoney.com/004116.html,混合型,曲扬,嘉实基金
3665,004119,广发创新驱动灵活配置混合,http://fund.eastmoney.com/004119.html,混合型,易阳方,广发基金
3673,004128,前海联合泳隆混合,http://fund.eastmoney.com/004128.html,混合型,王静,前海联合
3674,004129,国联安鑫汇混合A,http://fund.eastmoney.com/004129.html,混合型,薛琳,国联安基金
3675,004130,国联安鑫汇混合C,http://fund.eastmoney.com/004130.html,混合型,薛琳,国联安基金
3676,004131,国联安鑫发混合A,http://fund.eastmoney.com/004131.html,混合型,薛琳,国联安基金
3677,004132,国联安鑫发混合C,http://fund.eastmoney.com/004132.html,混合型,薛琳,国联安基金
3680,004135,申万菱信量化成长混合,http://fund.eastmoney.com/004135.html,混合型,金昉毅,申万菱信基金
3683,004138,上银鑫达混合,http://fund.eastmoney.com/004138.html,混合型,赵治烨,上银基金
3684,004139,中邮军民融合灵活配置混合,http://fund.eastmoney.com/004139.html,混合型,刘田,中邮基金
3687,004142,招商盛合灵活混合A,http://fund.eastmoney.com/004142.html,混合型,吴昊,招商基金
3688,004143,招商盛合灵活混合C,http://fund.eastmoney.com/004143.html,混合型,吴昊,招商基金
3689,004144,上投安丰回报A,http://fund.eastmoney.com/004144.html,混合型,唐瑭,上投摩根基金
3690,004145,上投安丰回报C,http://fund.eastmoney.com/004145.html,混合型,唐瑭,上投摩根基金
3691,004146,上投安泽回报混合A,http://fund.eastmoney.com/004146.html,混合型,施虓文,上投摩根基金
3692,004147,上投安泽回报混合C,http://fund.eastmoney.com/004147.html,混合型,唐瑭,上投摩根基金
3693,004148,圆信永丰多策略,http://fund.eastmoney.com/004148.html,混合型,范妍,圆信永丰基金
3694,004149,博时鑫惠混合A,http://fund.eastmoney.com/004149.html,混合型,过钧,博时基金
3695,004150,博时鑫惠混合C,http://fund.eastmoney.com/004150.html,混合型,过钧,博时基金
3698,004153,信诚新悦回报灵活配置混合A,http://fund.eastmoney.com/004153.html,混合型,杨旭,信诚基金
3699,004154,信诚新悦回报灵活配置混合B,http://fund.eastmoney.com/004154.html,混合型,杨旭,信诚基金
3700,004155,信诚至泰灵活配置混合A,http://fund.eastmoney.com/004155.html,混合型,杨旭,信诚基金
3701,004156,信诚至泰灵活配置混合C,http://fund.eastmoney.com/004156.html,混合型,杨旭,信诚基金
3702,004157,信诚至诚灵活配置混合A,http://fund.eastmoney.com/004157.html,混合型,杨立春,信诚基金
3703,004158,信诚至诚灵活配置混合B,http://fund.eastmoney.com/004158.html,混合型,杨立春,信诚基金
3710,004165,北信瑞丰增强回报,http://fund.eastmoney.com/004165.html,混合型,于军华,北信瑞丰
3711,004166,东方价值挖掘灵活配置混合,http://fund.eastmoney.com/004166.html,混合型,王然,东方基金
3716,004171,信诚永益一年定开混合A,http://fund.eastmoney.com/004171.html,混合型,提云涛,信诚基金
3717,004172,信诚永益一年定开混合C,http://fund.eastmoney.com/004172.html,混合型,提云涛,信诚基金
3719,004175,博时鑫泰混合A,http://fund.eastmoney.com/004175.html,混合型,王申,博时基金
3720,004176,博时鑫泰混合C,http://fund.eastmoney.com/004176.html,混合型,王申,博时基金
3726,004182,建信瑞福添利混合A,http://fund.eastmoney.com/004182.html,混合型,李菁,建信基金
3727,004183,富国产业升级混合,http://fund.eastmoney.com/004183.html,混合型,章旭峰,富国基金
3731,004189,华商民营活力灵活配置混合,http://fund.eastmoney.com/004189.html,混合型,何奇峰,华商基金
3744,004202,华夏睿磐泰兴混合,http://fund.eastmoney.com/004202.html,混合型,张弘弢,华夏基金
3747,004205,东方支柱产业灵活配置混合,http://fund.eastmoney.com/004205.html,混合型,朱晓栋,东方基金
3748,004206,华商元亨灵活配置混合,http://fund.eastmoney.com/004206.html,混合型,李丹,华商基金
3749,004207,交银启通灵活配置混合A,http://fund.eastmoney.com/004207.html,混合型,李娜,交银施罗德基金
3750,004208,交银启通灵活配置混合C,http://fund.eastmoney.com/004208.html,混合型,李娜,交银施罗德基金
3751,004209,大成智惠量化多策略混合,http://fund.eastmoney.com/004209.html,混合型,夏高,大成基金
3753,004212,中融量化智选混合A,http://fund.eastmoney.com/004212.html,混合型,易海波,中融基金
3757,004218,前海开源裕和定期开放混合,http://fund.eastmoney.com/004218.html,混合型,刘静,前海开源基金
3758,004219,中海添顺定期开放混合,http://fund.eastmoney.com/004219.html,混合型,刘俊,中海基金
3760,004221,长信量化先锋混合C,http://fund.eastmoney.com/004221.html,混合型,左金保,长信基金
3761,004223,金信多策略精选灵活配置,http://fund.eastmoney.com/004223.html,混合型,唐雷,金信基金
3762,004224,南方军工改革灵活配置混合,http://fund.eastmoney.com/004224.html,混合型,魏萌,南方基金
3763,004225,国寿安保稳诚混合A,http://fund.eastmoney.com/004225.html,混合型,方旭赟,国寿安保基金
3764,004226,国寿安保稳诚混合C,http://fund.eastmoney.com/004226.html,混合型,方旭赟,国寿安保基金
3765,004227,泰信鑫利混合A,http://fund.eastmoney.com/004227.html,混合型,何俊春,泰信基金
3766,004228,泰信鑫利混合C,http://fund.eastmoney.com/004228.html,混合型,何俊春,泰信基金
3768,004231,中欧行业成长混合(LOF),http://fund.eastmoney.com/004231.html,混合型,李欣,中欧基金
3769,004232,中欧价值发现混合C,http://fund.eastmoney.com/004232.html,混合型,曹名长,中欧基金
3770,004233,中欧盛世成长混合(LOF)C,http://fund.eastmoney.com/004233.html,混合型,魏博,中欧基金
3771,004234,中欧数据挖掘混合C,http://fund.eastmoney.com/004234.html,混合型,曲径,中欧基金
3772,004235,中欧价值智选混合C,http://fund.eastmoney.com/004235.html,混合型,吴鹏飞,中欧基金
3773,004236,中欧新动力混合(LOF)C,http://fund.eastmoney.com/004236.html,混合型,王健,中欧基金
3774,004237,中欧新蓝筹混合C,http://fund.eastmoney.com/004237.html,混合型,周蔚文,中欧基金
3779,004244,东方周期优选灵活配置混合,http://fund.eastmoney.com/004244.html,混合型,薛子徵,东方基金
3780,004245,国都聚益定开混合,http://fund.eastmoney.com/004245.html,混合型,张小强,国都证券
3783,004248,华宝新动力混合,http://fund.eastmoney.com/004248.html,混合型,李栋梁,华宝基金
3784,004249,安信中国制造2025混合,http://fund.eastmoney.com/004249.html,混合型,陈一峰,安信基金
3785,004250,银河量化优选混合,http://fund.eastmoney.com/004250.html,混合型,楼华锋,银河基金
3787,004252,国泰安益灵活配置混合C,http://fund.eastmoney.com/004252.html,混合型,樊利安,国泰基金
3792,004258,国寿安保稳嘉混合A,http://fund.eastmoney.com/004258.html,混合型,董瑞倩,国寿安保基金
3793,004259,国寿安保稳嘉混合C,http://fund.eastmoney.com/004259.html,混合型,董瑞倩,国寿安保基金
3794,004260,德邦稳盈增长灵活配置混合,http://fund.eastmoney.com/004260.html,混合型,许文波,德邦基金
3797,004263,华安沪港深机会灵活配置混合,http://fund.eastmoney.com/004263.html,混合型,苏圻涵,华安基金
3799,004265,金鹰民丰回报定期开放混合,http://fund.eastmoney.com/004265.html,混合型,刘丽娟,金鹰基金
3800,004266,招商沪港深科技创新混合,http://fund.eastmoney.com/004266.html,混合型,向霈,招商基金
3802,004268,中信建投睿康A,http://fund.eastmoney.com/004268.html,混合型,王浩,中信建投基金
3803,004269,中信建投睿康C,http://fund.eastmoney.com/004269.html,混合型,王浩,中信建投基金
3804,004270,汇添富民丰回报混合A,http://fund.eastmoney.com/004270.html,混合型,赵鹏飞,汇添富基金
3805,004271,汇添富民丰回报混合C,http://fund.eastmoney.com/004271.html,混合型,吴江宏,汇添富基金
3808,004276,浦银安和回报定开混合A,http://fund.eastmoney.com/004276.html,混合型,褚艳辉,浦银安盛基金
3809,004277,浦银安和回报定开混合C,http://fund.eastmoney.com/004277.html,混合型,褚艳辉,浦银安盛基金
3810,004278,东方红智逸沪港深定开混合,http://fund.eastmoney.com/004278.html,混合型,周云,上海东方证券资产管理
3811,004279,国寿安保稳荣混合A,http://fund.eastmoney.com/004279.html,混合型,吴闻,国寿安保基金
3812,004280,国寿安保稳荣混合C,http://fund.eastmoney.com/004280.html,混合型,吴闻,国寿安保基金
3813,004281,华宝新回报一年定开混合,http://fund.eastmoney.com/004281.html,混合型,李栋梁,华宝基金
3815,004283,中欧达安一年定开混合,http://fund.eastmoney.com/004283.html,混合型,尹诚庸,中欧基金
3816,004284,华宝新优选定开混合,http://fund.eastmoney.com/004284.html,混合型,李栋梁,华宝基金
3819,004287,国投瑞银安颐多策略混合,http://fund.eastmoney.com/004287.html,混合型,韩海平,国投瑞银基金
3820,004289,博时新财富混合C,http://fund.eastmoney.com/004289.html,混合型,王申,博时基金
3826,004297,长盛盛淳灵活配置混合A,http://fund.eastmoney.com/004297.html,混合型,杨衡,长盛基金
3827,004298,长盛盛淳灵活配置混合C,http://fund.eastmoney.com/004298.html,混合型,杨衡,长盛基金
3828,004299,长盛盛泽混合A,http://fund.eastmoney.com/004299.html,混合型,杨衡,长盛基金
3829,004300,长盛盛泽混合C,http://fund.eastmoney.com/004300.html,混合型,杨衡,长盛基金
3830,004301,国寿安保稳信混合A,http://fund.eastmoney.com/004301.html,混合型,董瑞倩,国寿安保基金
3831,004302,国寿安保稳信混合C,http://fund.eastmoney.com/004302.html,混合型,董瑞倩,国寿安保基金
3832,004303,长盛盛德灵活配置混合A,http://fund.eastmoney.com/004303.html,混合型,杨衡,长盛基金
3833,004304,长盛盛德灵活配置混合C,http://fund.eastmoney.com/004304.html,混合型,杨衡,长盛基金
3834,004305,长盛盛禧灵活配置混合A,http://fund.eastmoney.com/004305.html,混合型,杨衡,长盛基金
3835,004306,长盛盛禧灵活配置混合C,http://fund.eastmoney.com/004306.html,混合型,杨衡,长盛基金
3837,004308,长盛盛享灵活配置混合A,http://fund.eastmoney.com/004308.html,混合型,杨衡,长盛基金
3838,004309,长盛盛享灵活配置混合C,http://fund.eastmoney.com/004309.html,混合型,杨衡,长盛基金
3839,004310,长盛盛瑞灵活配置混合A,http://fund.eastmoney.com/004310.html,混合型,杨衡,长盛基金
3840,004311,长盛盛瑞灵活配置混合C,http://fund.eastmoney.com/004311.html,混合型,杨衡,长盛基金
3841,004312,长盛盛兴混合A,http://fund.eastmoney.com/004312.html,混合型,杨衡,长盛基金
3842,004313,长盛盛兴混合C,http://fund.eastmoney.com/004313.html,混合型,杨衡,长盛基金
3843,004314,前海开源沪港深新硬件A,http://fund.eastmoney.com/004314.html,混合型,徐立平,前海开源基金
3844,004315,前海开源沪港深新硬件C,http://fund.eastmoney.com/004315.html,混合型,徐立平,前海开源基金
3845,004316,前海开源沪港深裕鑫A,http://fund.eastmoney.com/004316.html,混合型,王霞,前海开源基金
3846,004317,前海开源沪港深裕鑫C,http://fund.eastmoney.com/004317.html,混合型,王霞,前海开源基金
3849,004320,前海开源沪港深乐享生活,http://fund.eastmoney.com/004320.html,混合型,吴国清,前海开源基金
3850,004321,前海开源沪港深强国产业混合,http://fund.eastmoney.com/004321.html,混合型,吴国清,前海开源基金
3853,004326,国联安鑫怡混合A,http://fund.eastmoney.com/004326.html,混合型,吕中凡,国联安基金
3854,004327,国联安鑫怡混合C,http://fund.eastmoney.com/004327.html,混合型,吕中凡,国联安基金
3855,004328,信诚永鑫定开混合A,http://fund.eastmoney.com/004328.html,混合型,提云涛,信诚基金
3856,004329,信诚永鑫定开混合C,http://fund.eastmoney.com/004329.html,混合型,提云涛,信诚基金
3859,004332,恒生沪港深新兴产业精选混合,http://fund.eastmoney.com/004332.html,混合型,张勇,恒生前海基金
3862,004335,华宝新飞跃灵活配置混合,http://fund.eastmoney.com/004335.html,混合型,李栋梁,华宝基金
3863,004336,长盛盛乾灵活配置混合A,http://fund.eastmoney.com/004336.html,混合型,杨衡,长盛基金
3864,004337,长盛盛乾灵活配置混合C,http://fund.eastmoney.com/004337.html,混合型,杨衡,长盛基金
3865,004338,长盛盛弘混合A,http://fund.eastmoney.com/004338.html,混合型,杨衡,长盛基金
3866,004339,长盛盛弘混合C,http://fund.eastmoney.com/004339.html,混合型,杨衡,长盛基金
3867,004340,泰康兴泰回报沪港深混合,http://fund.eastmoney.com/004340.html,混合型,桂跃强,泰康资产
3868,004341,农银尖端科技混合,http://fund.eastmoney.com/004341.html,混合型,韩林,农银汇理基金
3876,004351,汇丰晋信珠三角区域发展混合,http://fund.eastmoney.com/004351.html,混合型,吴培文,汇丰晋信基金
3878,004353,嘉实新添华定期混合,http://fund.eastmoney.com/004353.html,混合型,刘宁,嘉实基金
3880,004355,嘉实丰和灵活配置混合,http://fund.eastmoney.com/004355.html,混合型,吴云峰,嘉实基金
3882,004357,南方智慧混合,http://fund.eastmoney.com/004357.html,混合型,史博,南方基金
3883,004358,华泰柏瑞嘉利混合,http://fund.eastmoney.com/004358.html,混合型,杨景涵,华泰柏瑞基金
3884,004359,创金合信量化核心混合A,http://fund.eastmoney.com/004359.html,混合型,程志田,创金合信基金
